category,image,augmentation,label,predicted,match,selected_category,route_hint,route_confidence,component_count,line_count,fraction_line_count,foreground_fill_ratio,candidate_scores,router_reason,reject_info,layout_type,sympy_text,solver_answer,solver_error,token_count,low_confidence_count,unknown_count,failure_stage,failure_reason,warnings,top2_labels,top2_scores,decision_type,num_holes,aspect_ratio
printed_basic,printed_basic_001.png,none,1+2=3,1+2=3,True,printed_basic,printed_basic,0.560,6,0,0,0.2257,printed_basic:0.988:primary;printed_basic:0.988:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.56; selected printed_basic; score=0.988; cross_validate=0.45, complexity=0.17, confidence=0.16; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 648, 'height': 160, 'aspect_ratio': 4.05, 'foreground_components': 6, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1136, 'foreground_fill_ratio': 0.2257, 'vertical_symmetry': 0.9859, 'component_height_variance': 0.6148, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.8234, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0054}",printed_decimal_negative:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,1+2**=3,,,5,0,0,,,"auto route hint: printed_basic confidence=0.56 | auto selected category: printed_basic | auto router reason: route_hint=printed_basic; route_confidence=0.56; selected printed_basic; score=0.988; cross_validate=0.45, complexity=0.17, confidence=0.16; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 648, 'height': 160, 'aspect_ratio': 4.05, 'foreground_components': 6, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1136, 'foreground_fill_ratio': 0.2257, 'vertical_symmetry': 0.9859, 'component_height_variance': 0.6148, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.8234, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0054}",,,,,
handwritten_basic,handwritten_3_005.png,none,3,3,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.3732,handwritten_basic:1.212:primary;printed_decimal_negative:-0.693:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.212; structure=0.55, confidence=0.51, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 159, 'height': 174, 'aspect_ratio': 0.9138, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0957, 'foreground_fill_ratio': 0.3732, 'vertical_symmetry': 0.8656, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.7164, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:semantic_validation:invalid number: . | printed_basic:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,3,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.212; structure=0.55, confidence=0.51, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 159, 'height': 174, 'aspect_ratio': 0.9138, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0957, 'foreground_fill_ratio': 0.3732, 'vertical_symmetry': 0.8656, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.7164, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_4_001.png,none,4,4,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.3634,handwritten_basic:1.593:primary;printed_basic:0.568:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.593; structure=0.55, confidence=0.49, cross_validate=0.45; reason=narrow margin 0.07 vs printed_basic; features={'width': 135, 'height': 188, 'aspect_ratio': 0.7181, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0825, 'foreground_fill_ratio': 0.3634, 'vertical_symmetry': 0.9205, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.5651, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,4,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.593; structure=0.55, confidence=0.49, cross_validate=0.45; reason=narrow margin 0.07 vs printed_basic; features={'width': 135, 'height': 188, 'aspect_ratio': 0.7181, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0825, 'foreground_fill_ratio': 0.3634, 'vertical_symmetry': 0.9205, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.5651, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_4_002.png,none,4,4,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.3202,handwritten_basic:1.208:primary;printed_basic:-0.706:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.208; structure=0.55, confidence=0.51, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 155, 'height': 179, 'aspect_ratio': 0.8659, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1001, 'foreground_fill_ratio': 0.3202, 'vertical_symmetry': 0.9814, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.865, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_basic:semantic_validation:unexpected token: + | printed_decimal_negative:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,4,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.208; structure=0.55, confidence=0.51, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 155, 'height': 179, 'aspect_ratio': 0.8659, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1001, 'foreground_fill_ratio': 0.3202, 'vertical_symmetry': 0.9814, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.865, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_4_003.png,none,4,4,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.3016,handwritten_basic:1.101:primary;printed_decimal_negative:-0.677:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.101; structure=0.55, confidence=0.40, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 137, 'height': 180, 'aspect_ratio': 0.7611, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1066, 'foreground_fill_ratio': 0.3016, 'vertical_symmetry': 0.8361, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.7311, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:semantic_validation:invalid number: . | printed_basic:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,4,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.101; structure=0.55, confidence=0.40, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 137, 'height': 180, 'aspect_ratio': 0.7611, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1066, 'foreground_fill_ratio': 0.3016, 'vertical_symmetry': 0.8361, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.7311, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_4_004.png,none,4,4,True,printed_basic,printed_basic,0.525,1,11,0,0.1990,printed_basic:0.125:primary;printed_basic:0.125:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.52; selected printed_basic; score=0.125; confidence=-0.63, cross_validate=0.45, structure=0.15; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 167, 'height': 185, 'aspect_ratio': 0.9027, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 11, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1649, 'foreground_fill_ratio': 0.199, 'vertical_symmetry': 0.7761, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.563, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,4,,,1,0,0,,,"auto route hint: printed_basic confidence=0.52 | auto selected category: printed_basic | auto router reason: route_hint=printed_basic; route_confidence=0.52; selected printed_basic; score=0.125; confidence=-0.63, cross_validate=0.45, structure=0.15; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 167, 'height': 185, 'aspect_ratio': 0.9027, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 11, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1649, 'foreground_fill_ratio': 0.199, 'vertical_symmetry': 0.7761, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.563, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_4_005.png,none,4,4,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.2806,handwritten_basic:1.219:primary;printed_basic:-0.742:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.219; structure=0.55, confidence=0.52, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 170, 'height': 182, 'aspect_ratio': 0.9341, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1034, 'foreground_fill_ratio': 0.2806, 'vertical_symmetry': 0.9315, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.5289, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_basic:semantic_validation:unexpected token: / | printed_decimal_negative:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,4,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.219; structure=0.55, confidence=0.52, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 170, 'height': 182, 'aspect_ratio': 0.9341, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1034, 'foreground_fill_ratio': 0.2806, 'vertical_symmetry': 0.9315, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.5289, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_5_001.png,none,5,5,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.4659,handwritten_basic:1.520:primary;printed_basic:0.613:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.520; structure=0.55, cross_validate=0.45, confidence=0.42; reason=narrow margin 0.07 vs printed_basic; features={'width': 119, 'height': 188, 'aspect_ratio': 0.633, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0861, 'foreground_fill_ratio': 0.4659, 'vertical_symmetry': 0.7953, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.0617, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,5,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.520; structure=0.55, cross_validate=0.45, confidence=0.42; reason=narrow margin 0.07 vs printed_basic; features={'width': 119, 'height': 188, 'aspect_ratio': 0.633, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0861, 'foreground_fill_ratio': 0.4659, 'vertical_symmetry': 0.7953, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.0617, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_5_002.png,none,5,5,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.3402,handwritten_basic:1.542:primary;printed_basic:-0.122:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.542; structure=0.55, cross_validate=0.45, confidence=0.44; reason=narrow margin 0.07 vs printed_basic; features={'width': 162, 'height': 176, 'aspect_ratio': 0.9205, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0905, 'foreground_fill_ratio': 0.3402, 'vertical_symmetry': 0.9065, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.9386, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,5,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.542; structure=0.55, cross_validate=0.45, confidence=0.44; reason=narrow margin 0.07 vs printed_basic; features={'width': 162, 'height': 176, 'aspect_ratio': 0.9205, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0905, 'foreground_fill_ratio': 0.3402, 'vertical_symmetry': 0.9065, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.9386, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_5_003.png,none,5,5,True,handwritten_basic,printed_basic,0.630,1,4,0,0.2976,handwritten_basic:0.782:fallback;printed_basic:-0.167:primary;printed_basic:-0.167:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.63; selected handwritten_basic; score=0.782; confidence=0.43, structure=0.25, complexity=0.10; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 128, 'height': 184, 'aspect_ratio': 0.6957, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 4, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1126, 'foreground_fill_ratio': 0.2976, 'vertical_symmetry': 0.8886, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.7103, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,5,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: printed_basic confidence=0.63 | auto selected category: handwritten_basic | auto router reason: route_hint=printed_basic; route_confidence=0.63; selected handwritten_basic; score=0.782; confidence=0.43, structure=0.25, complexity=0.10; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 128, 'height': 184, 'aspect_ratio': 0.6957, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 4, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1126, 'foreground_fill_ratio': 0.2976, 'vertical_symmetry': 0.8886, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.7103, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_5_004.png,none,5,5,True,handwritten_basic,printed_basic,0.525,1,14,0,0.2323,handwritten_basic:0.790:fallback;printed_basic:-0.136:primary;printed_basic:-0.136:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.52; selected handwritten_basic; score=0.790; confidence=0.44, structure=0.25, complexity=0.10; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 121, 'height': 176, 'aspect_ratio': 0.6875, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 14, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1589, 'foreground_fill_ratio': 0.2323, 'vertical_symmetry': 0.7247, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.0816, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,5,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: printed_basic confidence=0.52 | auto selected category: handwritten_basic | auto router reason: route_hint=printed_basic; route_confidence=0.52; selected handwritten_basic; score=0.790; confidence=0.44, structure=0.25, complexity=0.10; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 121, 'height': 176, 'aspect_ratio': 0.6875, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 14, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1589, 'foreground_fill_ratio': 0.2323, 'vertical_symmetry': 0.7247, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.0816, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_5_005.png,none,5,5,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.2923,handwritten_basic:1.158:primary;printed_basic:0.085:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.158; structure=0.55, confidence=0.46, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 180, 'height': 180, 'aspect_ratio': 1.0, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0973, 'foreground_fill_ratio': 0.2923, 'vertical_symmetry': 0.8909, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.1723, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_basic:semantic_validation:only one complete equality is supported | printed_decimal_negative:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,5,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.158; structure=0.55, confidence=0.46, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 180, 'height': 180, 'aspect_ratio': 1.0, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0973, 'foreground_fill_ratio': 0.2923, 'vertical_symmetry': 0.8909, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.1723, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_6_001.png,none,6,6,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.4107,handwritten_basic:1.608:primary;printed_basic:0.412:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.608; structure=0.55, confidence=0.51, cross_validate=0.45; reason=narrow margin 0.07 vs printed_basic; features={'width': 113, 'height': 183, 'aspect_ratio': 0.6175, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0921, 'foreground_fill_ratio': 0.4107, 'vertical_symmetry': 0.8592, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.3183, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,6,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.608; structure=0.55, confidence=0.51, cross_validate=0.45; reason=narrow margin 0.07 vs printed_basic; features={'width': 113, 'height': 183, 'aspect_ratio': 0.6175, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0921, 'foreground_fill_ratio': 0.4107, 'vertical_symmetry': 0.8592, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.3183, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
handwritten_basic,handwritten_6_002.png,none,6,6,True,handwritten_basic,handwritten_basic,0.679,1,0,0,0.3832,handwritten_basic:1.221:primary;printed_decimal_negative:-0.620:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.221; structure=0.55, confidence=0.52, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 162, 'height': 178, 'aspect_ratio': 0.9101, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0896, 'foreground_fill_ratio': 0.3832, 'vertical_symmetry': 0.9881, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.2104, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",printed_decimal_negative:semantic_validation:invalid number: . | printed_basic:route_prior:structure route selected handwritten_basic | printed_2d_layout:route_prior:structure route selected handwritten_basic | calculus:route_prior:structure route selected handwritten_basic,row,6,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.68 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.68; selected handwritten_basic; score=1.221; structure=0.55, confidence=0.52, complexity=0.10; reason=narrow margin 0.07 vs printed_basic; features={'width': 162, 'height': 178, 'aspect_ratio': 0.9101, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0896, 'foreground_fill_ratio': 0.3832, 'vertical_symmetry': 0.9881, 'component_height_variance': 0.0, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.2104, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0}",,,,,
