category,image,augmentation,label,predicted,match,selected_category,route_hint,route_confidence,component_count,line_count,fraction_line_count,foreground_fill_ratio,candidate_scores,router_reason,reject_info,layout_type,sympy_text,solver_answer,solver_error,token_count,low_confidence_count,unknown_count,failure_stage,failure_reason,warnings,top2_labels,top2_scores,decision_type,num_holes,aspect_ratio
handwritten_basic,handwritten_7_003.png,none,7,7,True,handwritten_basic,handwritten_basic,0.900,1,0,0,0.2862,handwritten_basic:1.113:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.113; structure=0.55, confidence=0.46, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 110, 'height': 189, 'aspect_ratio': 0.582, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1062, 'foreground_fill_ratio': 0.2862}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,7,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.113; structure=0.55, confidence=0.46, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 110, 'height': 189, 'aspect_ratio': 0.582, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1062, 'foreground_fill_ratio': 0.2862}",,,,,
handwritten_basic,handwritten_7_004.png,none,7,7,True,handwritten_basic,handwritten_basic,0.900,1,8,0,0.2088,handwritten_basic:0.760:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.760; confidence=0.41, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 118, 'height': 174, 'aspect_ratio': 0.6782, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 8, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1558, 'foreground_fill_ratio': 0.2088}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,7,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.760; confidence=0.41, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 118, 'height': 174, 'aspect_ratio': 0.6782, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 8, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1558, 'foreground_fill_ratio': 0.2088}",,,,,
handwritten_basic,handwritten_7_005.png,none,7,7,True,handwritten_basic,handwritten_basic,0.900,1,0,0,0.2359,handwritten_basic:1.104:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.104; structure=0.55, confidence=0.45, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 155, 'height': 178, 'aspect_ratio': 0.8708, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1088, 'foreground_fill_ratio': 0.2359}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,7,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.104; structure=0.55, confidence=0.45, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 155, 'height': 178, 'aspect_ratio': 0.8708, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1088, 'foreground_fill_ratio': 0.2359}",,,,,
handwritten_basic,handwritten_8_001.png,none,8,8,True,handwritten_basic,handwritten_basic,0.900,1,0,0,0.5071,handwritten_basic:1.129:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.129; structure=0.55, confidence=0.48, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 119, 'height': 188, 'aspect_ratio': 0.633, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.084, 'foreground_fill_ratio': 0.5071}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,8,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.129; structure=0.55, confidence=0.48, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 119, 'height': 188, 'aspect_ratio': 0.633, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.084, 'foreground_fill_ratio': 0.5071}",,,,,
handwritten_basic,handwritten_8_002.png,none,8,8,True,handwritten_basic,handwritten_basic,0.900,1,4,0,0.3771,handwritten_basic:0.855:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.855; confidence=0.50, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 171, 'height': 179, 'aspect_ratio': 0.9553, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 4, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0927, 'foreground_fill_ratio': 0.3771}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,8,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.855; confidence=0.50, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 171, 'height': 179, 'aspect_ratio': 0.9553, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 4, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0927, 'foreground_fill_ratio': 0.3771}",,,,,
handwritten_basic,handwritten_8_003.png,none,8,8,True,handwritten_basic,handwritten_basic,0.900,1,6,0,0.4220,handwritten_basic:0.800:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.800; confidence=0.45, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 121, 'height': 184, 'aspect_ratio': 0.6576, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 6, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1087, 'foreground_fill_ratio': 0.422}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,8,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.800; confidence=0.45, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 121, 'height': 184, 'aspect_ratio': 0.6576, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 6, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1087, 'foreground_fill_ratio': 0.422}",,,,,
handwritten_basic,handwritten_8_004.png,none,8,8,True,handwritten_basic,handwritten_basic,0.900,1,9,1,0.2480,handwritten_basic:0.833:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.833; confidence=0.48, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 145, 'height': 179, 'aspect_ratio': 0.8101, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 9, 'fraction_like_lines': 1, 'stacked_component_pairs': 0, 'edge_roughness': 0.1766, 'foreground_fill_ratio': 0.248}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,8,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.833; confidence=0.48, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 145, 'height': 179, 'aspect_ratio': 0.8101, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 9, 'fraction_like_lines': 1, 'stacked_component_pairs': 0, 'edge_roughness': 0.1766, 'foreground_fill_ratio': 0.248}",,,,,
handwritten_basic,handwritten_8_005.png,none,8,8,True,handwritten_basic,handwritten_basic,0.900,1,5,0,0.4389,handwritten_basic:0.868:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.868; confidence=0.52, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 131, 'height': 176, 'aspect_ratio': 0.7443, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 5, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1033, 'foreground_fill_ratio': 0.4389}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,8,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.868; confidence=0.52, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 131, 'height': 176, 'aspect_ratio': 0.7443, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 5, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1033, 'foreground_fill_ratio': 0.4389}",,,,,
handwritten_basic,handwritten_9_001.png,none,9,9,True,handwritten_basic,handwritten_basic,0.900,1,0,0,0.4273,handwritten_basic:1.125:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.125; structure=0.55, confidence=0.48, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 118, 'height': 186, 'aspect_ratio': 0.6344, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0893, 'foreground_fill_ratio': 0.4273}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,9,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.125; structure=0.55, confidence=0.48, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 118, 'height': 186, 'aspect_ratio': 0.6344, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0893, 'foreground_fill_ratio': 0.4273}",,,,,
handwritten_basic,handwritten_9_002.png,none,9,9,True,handwritten_basic,handwritten_basic,0.900,1,0,0,0.4294,handwritten_basic:1.151:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.151; structure=0.55, confidence=0.50, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 128, 'height': 177, 'aspect_ratio': 0.7232, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0923, 'foreground_fill_ratio': 0.4294}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,9,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.151; structure=0.55, confidence=0.50, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 128, 'height': 177, 'aspect_ratio': 0.7232, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0923, 'foreground_fill_ratio': 0.4294}",,,,,
handwritten_basic,handwritten_9_003.png,none,9,9,True,handwritten_basic,handwritten_basic,0.900,1,5,0,0.3995,handwritten_basic:0.738:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.738; confidence=0.39, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 116, 'height': 180, 'aspect_ratio': 0.6444, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 5, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1066, 'foreground_fill_ratio': 0.3995}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,9,,,1,0,0,,,"handwritten token 0: decision=geometry_adjusted | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.738; confidence=0.39, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 116, 'height': 180, 'aspect_ratio': 0.6444, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 5, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1066, 'foreground_fill_ratio': 0.3995}",,,,,
handwritten_basic,handwritten_9_004.png,none,9,9,True,handwritten_basic,handwritten_basic,0.900,1,4,0,0.2684,handwritten_basic:0.852:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.852; confidence=0.50, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 127, 'height': 184, 'aspect_ratio': 0.6902, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 4, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1547, 'foreground_fill_ratio': 0.2684}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,9,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=0.852; confidence=0.50, structure=0.25, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 127, 'height': 184, 'aspect_ratio': 0.6902, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 4, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1547, 'foreground_fill_ratio': 0.2684}",,,,,
handwritten_basic,handwritten_9_005.png,none,9,9,True,handwritten_basic,handwritten_basic,0.900,1,1,0,0.3416,handwritten_basic:1.167:primary;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;printed_2d_layout:reject:fallback_not_needed:fallback;calculus:reject:route_prior:skipped,"route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.167; structure=0.55, confidence=0.52, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 133, 'height': 172, 'aspect_ratio': 0.7733, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0998, 'foreground_fill_ratio': 0.3416}",printed_basic:fallback_not_needed:primary route handwritten_basic passed validation | printed_decimal_negative:fallback_not_needed:primary route handwritten_basic passed validation | printed_2d_layout:fallback_not_needed:primary route handwritten_basic passed validation | calculus:route_prior:structure route selected handwritten_basic,row,9,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: handwritten_basic confidence=0.90 | auto selected category: handwritten_basic | auto router reason: route_hint=handwritten_basic; route_confidence=0.90; selected handwritten_basic; score=1.167; structure=0.55, confidence=0.52, complexity=0.10; reason=single connected foreground component, treated as a single handwritten symbol; features={'width': 133, 'height': 172, 'aspect_ratio': 0.7733, 'foreground_components': 1, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.0998, 'foreground_fill_ratio': 0.3416}",,,,,
handwritten_basic,handwritten_divide_001.png,none,÷,÷,True,calculus,printed_2d_layout,0.840,3,0,0,0.2159,calculus:0.372:fallback;printed_basic:-0.021:fallback;printed_basic:-0.021:fallback;printed_2d_layout:-0.648:primary;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected calculus; score=0.372; confidence=0.47, semantic=-0.15, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 179, 'height': 168, 'aspect_ratio': 1.0655, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 3, 'edge_roughness': 0.0861, 'foreground_fill_ratio': 0.2159}","calculus:semantic_validation:invalid syntax (<string>, line 1) | printed_basic:semantic_validation:unexpected token: / | printed_basic:semantic_validation:unexpected token: / | printed_decimal_negative:route_prior:structure route selected printed_2d_layout | handwritten_basic:route_prior:structure route selected printed_2d_layout",row,/,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: printed_2d_layout confidence=0.84 | auto selected category: calculus | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected calculus; score=0.372; confidence=0.47, semantic=-0.15, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 179, 'height': 168, 'aspect_ratio': 1.0655, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 3, 'edge_roughness': 0.0861, 'foreground_fill_ratio': 0.2159}",,,,,
handwritten_basic,handwritten_divide_002.png,none,÷,÷,True,calculus,printed_2d_layout,0.840,3,0,0,0.1820,calculus:0.382:fallback;printed_basic:-0.206:fallback;printed_basic:-0.206:fallback;printed_2d_layout:-0.841:primary;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected calculus; score=0.382; confidence=0.48, semantic=-0.15, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 166, 'height': 174, 'aspect_ratio': 0.954, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 3, 'edge_roughness': 0.1128, 'foreground_fill_ratio': 0.182}","calculus:semantic_validation:invalid syntax (<string>, line 1) | printed_basic:semantic_validation:unexpected token: / | printed_basic:semantic_validation:unexpected token: / | printed_decimal_negative:route_prior:structure route selected printed_2d_layout | handwritten_basic:route_prior:structure route selected printed_2d_layout",row,/,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: printed_2d_layout confidence=0.84 | auto selected category: calculus | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected calculus; score=0.382; confidence=0.48, semantic=-0.15, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 166, 'height': 174, 'aspect_ratio': 0.954, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 3, 'edge_roughness': 0.1128, 'foreground_fill_ratio': 0.182}",,,,,
handwritten_basic,handwritten_divide_003.png,none,÷,÷,True,calculus,printed_2d_layout,0.840,3,0,0,0.1864,calculus:0.372:fallback;printed_basic:-0.089:fallback;printed_basic:-0.089:fallback;printed_2d_layout:-0.742:primary;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected calculus; score=0.372; confidence=0.47, semantic=-0.15, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 150, 'height': 171, 'aspect_ratio': 0.8772, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 3, 'edge_roughness': 0.1035, 'foreground_fill_ratio': 0.1864}","calculus:semantic_validation:invalid syntax (<string>, line 1) | printed_basic:semantic_validation:unexpected token: / | printed_basic:semantic_validation:unexpected token: / | printed_decimal_negative:route_prior:structure route selected printed_2d_layout | handwritten_basic:route_prior:structure route selected printed_2d_layout",row,/,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: printed_2d_layout confidence=0.84 | auto selected category: calculus | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected calculus; score=0.372; confidence=0.47, semantic=-0.15, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 150, 'height': 171, 'aspect_ratio': 0.8772, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 3, 'edge_roughness': 0.1035, 'foreground_fill_ratio': 0.1864}",,,,,
handwritten_basic,handwritten_divide_004.png,none,÷,÷,True,calculus,printed_2d_layout,0.840,3,0,0,0.1862,calculus:0.386:fallback;printed_basic:0.174:fallback;printed_basic:0.174:fallback;printed_2d_layout:-0.765:primary;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected calculus; score=0.386; confidence=0.49, semantic=-0.15, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 169, 'height': 174, 'aspect_ratio': 0.9713, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 3, 'edge_roughness': 0.1083, 'foreground_fill_ratio': 0.1862}","calculus:semantic_validation:invalid syntax (<string>, line 1) | printed_basic:semantic_validation:unexpected token: / | printed_basic:semantic_validation:unexpected token: / | printed_decimal_negative:route_prior:structure route selected printed_2d_layout | handwritten_basic:route_prior:structure route selected printed_2d_layout",row,/,,,1,0,0,,,"handwritten token 0: decision=geometry_filtered | auto route hint: printed_2d_layout confidence=0.84 | auto selected category: calculus | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected calculus; score=0.386; confidence=0.49, semantic=-0.15, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 169, 'height': 174, 'aspect_ratio': 0.9713, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 3, 'edge_roughness': 0.1083, 'foreground_fill_ratio': 0.1862}",,,,,
